Lat,Long,Date,Speed (m/s),Course,HR,Distance (m)
55.52648764830119,8.343393393933235,2021-10-15T16:09:32+02:00,11.63205623626709,47.799890453418705,174.0,19629.075916094065
55.52656418886216,8.343545689330574,2021-10-15T16:09:34+02:00,11.63205623626709,47.69041959649633,173.0,19616.226130555286
55.5266350820138,8.343686065394653,2021-10-15T16:09:35+02:00,11.704779624938965,47.845505871790635,173.0,19604.356668753924
55.52670450970078,8.343823725028921,2021-10-15T16:09:36+02:00,11.935169219970703,47.73573107145019,173.0,19592.72382118017
55.526779137805455,8.343967437907747,2021-10-15T16:09:37+02:00,11.997262001037598,46.058926460401224,173.0,19580.419284521126
55.526849439484096,8.34410008724344,2021-10-15T16:09:38+02:00,11.935169219970703,45.66562709251897,173.0,19568.954748736083
55.526923336771816,8.344233913904137,2021-10-15T16:09:39+02:00,11.764920234680176,44.42129981443146,173.0,19557.160113381975
55.52699933667468,8.344365416168413,2021-10-15T16:09:40+02:00,11.764920234680176,44.259031595224876,173.0,19545.30429448701
55.52707845647868,8.34449865007352,2021-10-15T16:09:41+02:00,11.698614120483398,43.94978112017421,173.0,19533.12285667048
55.527152988394384,8.344621294057985,2021-10-15T16:09:42+02:00,11.698614120483398,42.04889849302464,169.0,19521.771960042275
55.52722644263109,8.344728456145141,2021-10-15T16:09:43+02:00,11.032620429992676,39.803975822286944,169.0,19511.15702439379
55.52729801783018,8.344817234145228,2021-10-15T16:09:44+02:00,10.446261405944824,38.19805149934979,169.0,19501.41367088448
55.52736359970423,8.344890480414817,2021-10-15T16:09:45+02:00,9.793917655944824,37.577494662308276,169.0,19492.770316587248
55.52742244486419,8.344970724157852,2021-10-15T16:09:46+02:00,8.992229461669922,38.44469304537353,167.0,19484.487738385575
55.527482493605724,8.345046809161168,2021-10-15T16:09:47+02:00,8.992229461669922,38.312877224581456,167.0,19476.25475620454
55.5275350397804,8.345126112184841,2021-10-15T16:09:48+02:00,8.49997615814209,39.883171865713244,167.0,19468.553750836054
55.5275821689852,8.345204731927032,2021-10-15T16:09:49+02:00,8.287540435791016,44.25424021752212,167.0,19461.33000145637
55.52762180436833,8.345278923571389,2021-10-15T16:09:50+02:00,7.384199142456055,47.68972974739015,167.0,19454.893803112478
55.527666396418866,8.345360558377243,2021-10-15T16:09:51+02:00,7.521104335784912,44.0415071456329,167.0,19447.736633811757
55.52771476029737,8.34543851006297,2021-10-15T16:09:52+02:00,7.521104335784912,34.45719787206882,167.0,19440.440962866374
55.527773219777565,8.34551235193646,2021-10-15T16:09:53+02:00,7.719020843505859,35.48846081409237,167.0,19432.43432442133
55.527826213434935,8.345581190946033,2021-10-15T16:09:54+02:00,7.430829048156738,35.829123329135925,166.0,19425.10571040344
55.52787529377084,8.34565131239477,2021-10-15T16:09:55+02:00,7.430829048156738,37.21704508923919,166.0,19418.07235340092
55.52792014307898,8.345716633058395,2021-10-15T16:09:56+02:00,6.781047344207764,38.518534220490544,166.0,19411.59555982455
55.52796350019083,8.345782059486083,2021-10-15T16:09:57+02:00,6.66315221786499,38.125938362092796,166.0,19405.241620285036
55.52800204093912,8.345829531111468,2021-10-15T16:09:58+02:00,6.263304233551025,31.300516664120703,166.0,19400.007208975774
55.528034539781224,8.345854020166842,2021-10-15T16:09:59+02:00,3.735015869140625,19.34899530537173,166.0,19396.072348255737
55.52804871641785,8.345830047877616,2021-10-15T16:10:01+02:00,1.184057593345642,20.35779204766781,166.0,19393.885339998742
55.52803187123958,8.34581895047673,2021-10-15T16:10:10+02:00,0.04047192260622978,10.354349923233192,165.0,19391.88324598443
55.528033155929386,8.345850666375533,2021-10-15T16:10:49+02:00,0.040703851729631424,26.529009689199615,155.0,19389.875227214652
55.528039902842586,8.345880832276812,2021-10-15T16:11:41+02:00,0.08503985404968262,41.69336665615797,138.0,19387.827451349636
55.528044424003745,8.34591347171106,2021-10-15T16:11:48+02:00,0.20368772745132446,85.24285087964525,138.0,19385.705640140703
55.528035683656114,8.345942839047398,2021-10-15T16:12:01+02:00,0.03247372061014174,95.55977648886864,144.0,19383.611253420306
55.52799831517457,8.345916744403079,2021-10-15T16:12:21+02:00,3.1355597972869873,225.9680114062211,146.0,19379.13641300249
55.527961697621485,8.345865887837045,2021-10-15T16:12:22+02:00,3.968418836593628,223.6370454274142,147.0,19373.94653584034
55.52791654947461,8.34580281307977,2021-10-15T16:12:23+02:00,3.968418836593628,223.40744178827504,147.0,19367.533098731506
55.52786563787039,8.345725114554929,2021-10-15T16:12:24+02:00,4.7815070152282715,224.12746667019942,147.0,19360.03611862809
55.5278052102782,8.345639044007031,2021-10-15T16:12:25+02:00,5.721343994140625,223.17793377178427,147.0,19351.387106448452
55.52774054929445,8.345538689648196,2021-10-15T16:12:26+02:00,7.352214336395264,229.66524744546237,147.0,19341.796010738668
55.52768133646282,8.345428705484675,2021-10-15T16:12:27+02:00,7.701656341552734,234.37387057624247,147.0,19332.21989607407
55.52763212236982,8.345320073968036,2021-10-15T16:12:28+02:00,7.572327613830566,240.2785417929618,147.0,19323.440105587346
55.52759430280228,8.34520440334936,2021-10-15T16:12:29+02:00,7.572327613830566,242.2461280475457,147.0,19315.008660094616
55.52755428814362,8.34508874776389,2021-10-15T16:12:30+02:00,7.572327613830566,238.14255039420206,148.0,19306.45336091882
55.52750578774568,8.344969450910844,2021-10-15T16:12:31+02:00,8.95161247253418,234.52052839810096,148.0,19297.184312706453
55.527451788954835,8.34484205116073,2021-10-15T16:12:32+02:00,9.790632247924805,232.80945672798606,148.0,19287.140755289936
55.52739230529195,8.34471451727496,2021-10-15T16:12:33+02:00,9.790632247924805,231.43565979908638,148.0,19276.71286239355
55.52732836086796,8.3445783121551,2021-10-15T16:12:34+02:00,10.129694938659668,229.57987008083722,152.0,19265.54646336099
